run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,probe_seed,ckpt_path,train_manifest,eval_manifest
baseline_256_bs24_2gpu_step1000k,1000000,6,1.0,cath,,1000,3190,,,,,A,0.3975346687211094,0.23747053559325573,0.8189942020689033,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,6,1.0,cath,,1000,3190,,,,,T,0.3186951066499373,0.14151650341049155,0.7214328384028673,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,7,1.0,cath,,1000,3190,,,,,C,0.7338235294117647,0.5764437275280047,0.9242063591231712,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,7,1.0,cath,,1000,3190,,,,,A,0.39445300462249616,0.23386917481268593,0.8243706957404902,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,7,1.0,cath,,1000,3190,,,,,T,0.3124215809284818,0.13902104395159873,0.724793685134551,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,8,1.0,cath,,1000,3190,,,,,C,0.7338235294117647,0.5959990380895575,0.9267897051804819,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,8,1.0,cath,,1000,3190,,,,,A,0.40215716486902925,0.2382822831131763,0.8349361261508584,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,8,1.0,cath,,1000,3190,,,,,T,0.3174404015056462,0.1399208495093985,0.7249154407846059,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,9,1.0,cath,,1000,3190,,,,,C,0.7205882352941176,0.5646215338842767,0.9290726645120546,4,406,1379,1360,19,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,9,1.0,cath,,1000,3190,,,,,A,0.40061633281972264,0.24046902542598034,0.8778434508518207,15,392,1379,1298,81,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step1000k,1000000,9,1.0,cath,,1000,3190,,,,,T,0.30363864491844417,0.13891138069398457,0.8264605271537286,38,278,1379,797,582,,,,,,,,,,,,,512,2042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000087_step=000001000000-EMA.ckpt,train_clean_v1_s2042,eval_v1
baseline_256_bs24_2gpu_step100k,100000,0,1.0,cath,,1000,3190,,,,,C,0.45467730239303844,0.2534975931101179,0.6039984844504085,5,434,1379,1379,0,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000008_step=000000100000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step100k,100000,0,1.0,cath,,1000,3190,,,,,A,0.19955654101995565,0.11027394800142917,0.425706735276605,19,426,1379,1353,26,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000008_step=000000100000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step100k,100000,0,1.0,cath,,1000,3190,,,,,T,0.19095477386934673,0.06839683731759409,0.47488789798703585,38,273,1379,796,583,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000008_step=000000100000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step100k,100000,1,1.0,cath,,1000,3190,,,,,C,0.4459753444525018,0.2515324889624453,0.6145580378876263,5,434,1379,1379,0,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000008_step=000000100000-EMA.ckpt,train_clean_v1_s1042,eval_v1
baseline_256_bs24_2gpu_step100k,100000,1,1.0,cath,,1000,3190,,,,,A,0.2017738359201774,0.11380556148969706,0.448980225287089,19,426,1379,1353,26,,,,,,,,,,,,,512,1042,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000008_step=000000100000-EMA.ckpt,train_clean_v1_s1042,eval_v1
