n_residues,rg,bond_mean,bond_std,bond_max_dev,angle_mean,angle_std,clash_rate,end_to_end,mode,sample_idx
256,17.46027374267578,3.817863702774048,0.17870722711086273,0.6072981357574463,107.19773864746094,18.547239303588867,0.0,34.647369384765625,eager_bf16,38
256,17.226972579956055,3.8117449283599854,0.1863361895084381,0.7136199474334717,96.4168701171875,10.28615665435791,0.0,11.679368019104004,eager_bf16,39
256,17.761859893798828,3.8139419555664062,0.15901029109954834,0.554283857345581,100.87144470214844,14.88404369354248,0.0,32.48551940917969,eager_bf16,40
256,18.050884246826172,3.831817865371704,0.184832364320755,0.6647484302520752,101.68077087402344,15.798542022705078,0.0,40.321292877197266,eager_bf16,41
256,17.219398498535156,3.8530142307281494,0.18783439695835114,0.640491247177124,96.85643005371094,10.076568603515625,0.0,15.954505920410156,eager_bf16,42
256,18.631175994873047,3.817359447479248,0.16877751052379608,0.569227933883667,96.28655242919922,9.643119812011719,0.0,39.46822738647461,eager_bf16,43
256,16.97335433959961,3.8420166969299316,0.20838207006454468,0.7442977428436279,106.53408813476562,17.23897933959961,0.0,42.703529357910156,eager_bf16,44
256,16.9924259185791,3.816650629043579,0.17158809304237366,0.6105687618255615,98.45037841796875,11.627349853515625,0.0,38.46792984008789,eager_bf16,45
256,17.9431095123291,3.8114988803863525,0.18328918516635895,0.6559970378875732,96.83200073242188,11.332027435302734,0.0,27.182260513305664,eager_bf16,46
256,17.258970260620117,3.817136764526367,0.19358225166797638,0.7028563022613525,102.41649627685547,14.850647926330566,0.0,38.161705017089844,eager_bf16,47
256,18.031503677368164,3.840074062347412,0.1819111406803131,0.6191620826721191,96.4678726196289,10.160770416259766,0.0,40.03183364868164,eager_bf16,48
256,17.334753036499023,3.8173153400421143,0.1816783845424652,0.6223528385162354,105.3653564453125,16.655235290527344,0.0,32.590030670166016,eager_bf16,49
256,17.07223129272461,3.804417133331299,0.1749177724123001,0.47442626953125,97.59136962890625,12.101601600646973,0.0,34.427310943603516,compile_bf16,0
256,17.111753463745117,3.825683116912842,0.18777480721473694,0.8595404624938965,98.61930847167969,13.557229995727539,0.0,38.61840057373047,compile_bf16,1
256,18.06447410583496,3.8208701610565186,0.17909827828407288,0.6879720687866211,100.00228881835938,14.238716125488281,0.0,29.61353874206543,compile_bf16,2
256,17.725671768188477,3.837679624557495,0.19181600213050842,0.7350826263427734,95.74363708496094,10.518828392028809,0.0,32.23064041137695,compile_bf16,3
256,21.39580535888672,3.8142788410186768,0.17755816876888275,0.6087632179260254,98.9710464477539,13.229161262512207,0.0,54.43947219848633,compile_bf16,4
256,18.697004318237305,3.833278179168701,0.18271735310554504,0.63649582862854,98.94986724853516,12.271576881408691,0.0,50.792118072509766,compile_bf16,5
256,18.539888381958008,3.8246841430664062,0.15649659931659698,0.5467512607574463,96.21073150634766,10.419816017150879,0.0,36.50333023071289,compile_bf16,6
256,18.707983016967773,3.8233165740966797,0.17470233142375946,0.8222401142120361,98.76667785644531,13.053318977355957,0.0,19.85775375366211,compile_bf16,7
256,17.65117645263672,3.823883295059204,0.17599307000637054,0.7422692775726318,97.01619720458984,11.238967895507812,0.0,32.961570739746094,compile_bf16,8
256,17.600736618041992,3.830315589904785,0.17233610153198242,0.5812990665435791,96.0401382446289,9.584737777709961,0.0,14.3397855758667,compile_bf16,9
256,17.682836532592773,3.8347861766815186,0.18451136350631714,0.49554967880249023,98.43294525146484,13.064083099365234,0.0,28.494428634643555,compile_bf16,10
256,17.787805557250977,3.8185489177703857,0.17063748836517334,0.6141960620880127,102.12135314941406,14.70433235168457,0.0,32.678367614746094,compile_bf16,11
256,17.352317810058594,3.820366144180298,0.17927750945091248,0.7023584842681885,100.90452575683594,14.455598831176758,0.0,8.850870132446289,compile_bf16,12
256,18.199649810791016,3.8463196754455566,0.16235944628715515,0.669874906539917,102.5209732055664,15.379953384399414,0.0,44.214027404785156,compile_bf16,13
256,18.09906005859375,3.8332765102386475,0.19314494729042053,0.7351820468902588,102.70502471923828,14.973105430603027,0.0,28.368452072143555,compile_bf16,14
256,17.003389358520508,3.821519374847412,0.16352015733718872,0.6322476863861084,100.32147979736328,14.530356407165527,0.0,39.1103401184082,compile_bf16,15
256,18.52576446533203,3.8176581859588623,0.1680198609828949,0.5782840251922607,96.33500671386719,9.528434753417969,0.0,39.11526107788086,compile_bf16,16
256,17.764060974121094,3.82004714012146,0.18417029082775116,0.649237871170044,100.58450317382812,14.00516128540039,0.0,38.92380905151367,compile_bf16,17
256,17.811872482299805,3.810728073120117,0.17603692412376404,0.6493470668792725,99.45433044433594,14.37660026550293,0.0,55.84642791748047,compile_bf16,18
256,19.72776222229004,3.862612009048462,0.17378178238868713,0.7645328044891357,96.523193359375,11.45583438873291,0.0,61.94660949707031,compile_bf16,19
256,17.25977897644043,3.844050884246826,0.18122173845767975,0.6151890754699707,106.0710678100586,17.36029052734375,0.0,41.9957160949707,compile_bf16,20
256,16.903310775756836,3.8114988803863525,0.17690785229206085,0.6791884899139404,100.47794342041016,14.086301803588867,0.0,14.302033424377441,compile_bf16,21
256,18.934106826782227,3.81406307220459,0.17430664598941803,0.7760360240936279,96.30888366699219,10.983261108398438,0.0,47.99388885498047,compile_bf16,22
256,17.46841812133789,3.815530776977539,0.18077607452869415,0.7289228439331055,99.37493133544922,13.596090316772461,0.0,47.21321487426758,compile_bf16,23
256,17.19628143310547,3.829329490661621,0.17177242040634155,0.5365355014801025,96.30332946777344,9.424763679504395,0.0,13.86064338684082,compile_bf16,24
256,19.208213806152344,3.8234007358551025,0.16497637331485748,0.6619503498077393,101.14981842041016,15.68492603302002,0.0,49.2728157043457,compile_bf16,25
256,17.324630737304688,3.812817335128784,0.16096599400043488,0.5985448360443115,98.72711944580078,12.87153148651123,0.0,41.98960876464844,compile_bf16,26
256,17.886022567749023,3.819532632827759,0.1590271145105362,0.6526205539703369,98.53824615478516,13.198586463928223,0.0,11.985111236572266,compile_bf16,27
256,17.19588279724121,3.8041129112243652,0.1772443652153015,0.7912728786468506,98.2953872680664,12.187668800354004,0.0,42.13203430175781,compile_bf16,28
256,17.440156936645508,3.81303334236145,0.16249869763851166,0.49423718452453613,97.03553009033203,10.86225414276123,0.0,56.41252899169922,compile_bf16,29
256,17.86116600036621,3.8411433696746826,0.18477413058280945,0.7159807682037354,96.16795349121094,10.437834739685059,0.0,26.696210861206055,compile_bf16,30
256,17.888944625854492,3.832902431488037,0.19278308749198914,0.899057149887085,102.418701171875,15.61479663848877,0.0,52.66997146606445,compile_bf16,31
256,17.059322357177734,3.8377130031585693,0.1976599246263504,0.755873441696167,106.13899230957031,16.74297523498535,0.0,40.07276153564453,compile_bf16,32
256,17.404521942138672,3.808055877685547,0.1766442060470581,0.6140472888946533,97.96609497070312,13.031582832336426,0.0,26.85173225402832,compile_bf16,33
256,19.36355972290039,3.8504714965820312,0.1891891211271286,0.6275193691253662,102.41436767578125,15.825117111206055,0.0,40.62982177734375,compile_bf16,34
256,18.85875129699707,3.8159146308898926,0.18171024322509766,0.6554951667785645,97.61193084716797,11.781639099121094,0.0,42.027931213378906,compile_bf16,35
