run,step,layer,t,probe_kind,head_type,n_train,n_eval,n_proteins_test,p_at_L_5,p_at_L_2,p_at_L,cath_level,cath_accuracy,cath_macro_f1,cath_top1_conf_mean,cath_n_classes,cath_n_train,cath_n_eval,cath_n_eval_in_vocab,cath_n_eval_oov,if_top1_acc,if_macro_f1,if_n_residues_test,dih_mae_phi_deg,dih_mae_psi_deg,dih_mae_total_deg,dih_n_residues_test,dist_mae_total,dist_mae_short,dist_mae_medium,dist_mae_long,dist_n_pairs_test,dim,probe_seed,ckpt_path,train_manifest,eval_manifest
baseline_256_bs24_2gpu_step2000k,2000000,4,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.11773262172937393,0.09252223120136141,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,4,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,47.12324142456055,45.07436752319336,46.09880447387695,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,5,1.0,cath,,1000,325,,,,,C,0.6388888888888888,0.5292021881216254,0.9096876075190264,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,5,1.0,cath,,1000,325,,,,,A,0.30434782608695654,0.1569224786103189,0.7929327802204279,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,5,1.0,cath,,1000,325,,,,,T,0.375,0.19642857142857142,0.7438940022499663,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,5,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.11632417142391205,0.08724737405354882,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,5,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,51.54254150390625,51.35842514038086,51.450483322143555,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,6,1.0,cath,,1000,325,,,,,C,0.6666666666666666,0.5474896480331263,0.9176435303110249,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,6,1.0,cath,,1000,325,,,,,A,0.3333333333333333,0.177281960927532,0.8118406018741093,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,6,1.0,cath,,1000,325,,,,,T,0.375,0.20240415854450938,0.7532242365167752,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,6,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.1148233637213707,0.08688374467904618,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,6,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,54.09975814819336,56.6889762878418,55.39436721801758,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,7,1.0,cath,,1000,325,,,,,C,0.6388888888888888,0.5278271848924023,0.9265474825147613,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,7,1.0,cath,,1000,325,,,,,A,0.3333333333333333,0.16081349206349205,0.8394589067200525,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,7,1.0,cath,,1000,325,,,,,T,0.375,0.20240415854450938,0.7483840957033537,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,7,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10482567548751831,0.07742076961921648,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,7,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,59.704036712646484,60.590797424316406,60.147417068481445,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,8,1.0,cath,,1000,325,,,,,C,0.6388888888888888,0.537302371541502,0.9351315659903245,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,8,1.0,cath,,1000,325,,,,,A,0.3333333333333333,0.1612598654589756,0.8254349718456631,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,8,1.0,cath,,1000,325,,,,,T,0.325,0.14978276412033217,0.7554892647003988,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,8,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.096028633415699,0.07591260267574913,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,8,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,67.56922149658203,64.58308410644531,66.07615280151367,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,9,1.0,cath,,1000,325,,,,,C,0.625,0.5208780320638894,0.942035647278969,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,9,1.0,cath,,1000,325,,,,,A,0.3188405797101449,0.18758099519048171,0.7523879545860339,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,9,1.0,cath,,1000,325,,,,,T,0.325,0.1590693257359924,0.7043897005746581,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,9,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.09690602868795395,0.03839379193033597,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2000k,2000000,9,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,77.0019760131836,72.73645782470703,74.86921691894531,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000175_step=000002000000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,0,1.0,cath,,1000,325,,,,,C,0.5833333333333334,0.5210622710622711,0.7331735652935341,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,0,1.0,cath,,1000,325,,,,,A,0.21739130434782608,0.15023191094619665,0.5719631162677311,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,0,1.0,cath,,1000,325,,,,,T,0.125,0.06551724137931034,0.637646511565672,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,0,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.09489725530147552,0.059326752328011545,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,0,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,33.150047302246094,79.83464050292969,56.49234390258789,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,1,1.0,cath,,1000,325,,,,,C,0.6388888888888888,0.5391241651487553,0.8187142468026767,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,1,1.0,cath,,1000,325,,,,,A,0.2898550724637681,0.18806189142323596,0.6721191724696267,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,1,1.0,cath,,1000,325,,,,,T,0.2,0.10916666666666666,0.6802654948827176,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,1,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.08845531940460205,0.06516642314715583,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,1,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,38.96258544921875,80.73184967041016,59.84721755981445,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,2,1.0,cath,,1000,325,,,,,C,0.6944444444444444,0.6146852507872245,0.9285722611080579,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,2,1.0,cath,,1000,325,,,,,A,0.37681159420289856,0.24658478776125836,0.7957295361922395,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,2,1.0,cath,,1000,325,,,,,T,0.325,0.1584090909090909,0.7088743211768856,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,2,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10471022874116898,0.07331066957576961,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,2,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,40.11614227294922,52.210548400878906,46.16334533691406,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,3,1.0,cath,,1000,325,,,,,C,0.625,0.48907023166891583,0.9427164905638149,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,3,1.0,cath,,1000,325,,,,,A,0.3188405797101449,0.2056337181337181,0.8442060404616779,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,3,1.0,cath,,1000,325,,,,,T,0.275,0.1515151515151515,0.7735411900783978,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,3,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.11219117790460587,0.08277659156112906,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,3,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,50.62580108642578,51.44705581665039,51.036428451538086,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,4,1.0,cath,,1000,325,,,,,C,0.6527777777777778,0.536875,0.9141533031099426,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,4,1.0,cath,,1000,325,,,,,A,0.30434782608695654,0.1905982905982906,0.8728539536035379,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,4,1.0,cath,,1000,325,,,,,T,0.275,0.11469534050179211,0.7811955714108841,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,4,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10976679623126984,0.08363180223799929,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,4,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,55.26365661621094,52.010719299316406,53.63718795776367,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,5,1.0,cath,,1000,325,,,,,C,0.6944444444444444,0.5836606682146543,0.9436425182351706,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,5,1.0,cath,,1000,325,,,,,A,0.37681159420289856,0.24430935626587802,0.8577278394931186,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,5,1.0,cath,,1000,325,,,,,T,0.275,0.1255013368983957,0.753773296434076,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,5,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10826598852872849,0.08440569272267148,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,5,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,49.8939323425293,58.43092727661133,54.16242980957031,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,6,1.0,cath,,1000,325,,,,,C,0.7083333333333334,0.5914731682146543,0.9428104702641699,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,6,1.0,cath,,1000,325,,,,,A,0.37681159420289856,0.24670227115879287,0.8644942467761665,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,6,1.0,cath,,1000,325,,,,,T,0.3,0.15185185185185185,0.7649637767038376,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,6,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.09877626597881317,0.08122905590284582,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,6,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,55.41864013671875,63.46451950073242,59.441579818725586,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,7,1.0,cath,,1000,325,,,,,C,0.6944444444444444,0.5854454847053532,0.9416233039832795,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,7,1.0,cath,,1000,325,,,,,A,0.4057971014492754,0.269818044274566,0.8792161526419618,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,7,1.0,cath,,1000,325,,,,,T,0.3,0.15056980056980057,0.7655671608272857,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,7,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.09891480207443237,0.07395477184530287,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,7,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,58.943180084228516,65.94742584228516,62.445302963256836,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,8,1.0,cath,,1000,325,,,,,C,0.7083333333333334,0.5925101214574899,0.9506741569884483,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,8,1.0,cath,,1000,325,,,,,A,0.4057971014492754,0.31897311625572494,0.8672338158413903,16,614,72,69,3,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,8,1.0,cath,,1000,325,,,,,T,0.3,0.15576186265841438,0.7630011675856367,64,508,72,40,32,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,8,1.0,inverse_folding,linear,1000,325,,,,,,,,,,,,,,0.10124682635068893,0.058412826722822886,43310,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,8,1.0,dihedral,linear,1000,325,,,,,,,,,,,,,,,,,64.08563232421875,69.70611572265625,66.8958740234375,43310,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
baseline_256_bs24_2gpu_step2100k,2100000,9,1.0,cath,,1000,325,,,,,C,0.7222222222222222,0.6128632478632479,0.967555764340864,4,618,72,72,0,,,,,,,,,,,,,512,42,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_baseline_256_bs24_2gpu/checkpoints/chk_epoch=00000184_step=000002100000-EMA.ckpt,train_v1,eval_clean_v2
