run,step,layer,t,dim,p_at_L_5_linear,p_at_L_5_mlp,p_at_L,p_at_L_2,p_at_L_5,contact_n_test,cath_level,cath_acc,cath_f1,cath_classes,manifest,ckpt_path,error
repa_l9_512_sm,750000,0,0.75,512,0.3179,0.3202,0.2391,0.2733,0.3202,39,T,0.8000,0.7778,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,1,0.75,512,0.2913,0.3028,0.2319,0.2658,0.3028,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,2,0.75,512,0.5658,0.5461,0.3763,0.4608,0.5461,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,3,0.75,512,0.5725,0.5863,0.3917,0.4874,0.5863,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,4,0.75,512,0.5570,0.5763,0.3874,0.4868,0.5763,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,5,0.75,512,0.5174,0.5702,0.3972,0.4839,0.5702,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,6,0.75,512,0.5034,0.6338,0.4268,0.5264,0.6338,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,7,0.75,512,0.5007,0.6260,0.4343,0.5233,0.6260,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,8,0.75,512,0.4925,0.5393,0.3701,0.4645,0.5393,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,9,0.75,512,0.5020,0.5272,0.3464,0.4341,0.5272,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,0,0.50,512,0.0727,0.0806,0.0616,0.0699,0.0806,39,T,0.8000,0.7778,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,1,0.50,512,0.0782,0.0671,0.0597,0.0617,0.0671,39,T,0.7000,0.6296,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,2,0.50,512,0.2129,0.2030,0.1508,0.1709,0.2030,39,T,0.7000,0.6296,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,3,0.50,512,0.2314,0.2013,0.1678,0.1820,0.2013,39,T,0.7000,0.5704,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,4,0.50,512,0.2208,0.2023,0.1608,0.1839,0.2023,39,T,0.9000,0.9259,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,5,0.50,512,0.2193,0.2116,0.1711,0.1953,0.2116,39,T,0.9000,0.8519,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,6,0.50,512,0.2305,0.2517,0.1841,0.2106,0.2517,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,7,0.50,512,0.2055,0.2566,0.1930,0.2272,0.2566,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,8,0.50,512,0.2159,0.2229,0.1686,0.1981,0.2229,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
repa_l9_512_sm,750000,9,0.50,512,0.2189,0.2233,0.1591,0.1914,0.2233,39,T,1.0000,1.0000,9,v1,/rds/user/sr2173/hpc-work/proteina/store/proteina_60m_repa_layer9_v2/checkpoints/chk_epoch=00000007_step=000000750000-EMA.ckpt,
random_rank,0,-100,1.00,0,nan,0.0185,0.0184,0.0186,0.0185,39,none,nan,nan,0,v1,,
distance_only,0,-101,1.00,0,nan,0.0242,0.0225,0.0288,0.0242,39,none,nan,nan,0,v1,,
seq_onehot,0,-3,1.00,20,0.0376,0.0469,0.0403,0.0446,0.0469,39,T,0.2000,0.0370,9,v1,,
random_gauss,0,-2,1.00,512,0.0221,0.0174,0.0165,0.0157,0.0174,39,T,0.3000,0.1185,9,v1,,
untrained_proteina,0,-999,1.00,,,,,,,,,,,,v1,,"MissingConfigException: Primary config directory not found.
Check that the config directory '/home/sr2173/git/molecular-repa/evaluation/src/proteina/configs/experiment_config' exists and readable"
untrained_proteina,0,-999,1.00,,,,,,,,,,,,v1,,"MissingConfigException: Primary config directory not found.
Check that the config directory '/home/sr2173/git/molecular-repa/evaluation/src/proteina/configs/experiment_config' exists and readable"
